X (km),Y (km),Z (km),Time Step,Revolution
6787.104780194424,20.27690257783847,429.9706807765725,1,14
6746.414201571984,40.472816698010156,858.224005455765,2,14
6678.779324953981,60.50708897108449,1283.0497230449873,3,14
6584.473451788016,80.299734569955,1702.7517593814948,4,14
6463.877548348887,99.77176758611303,2115.655222320254,5,14
6317.478600705362,118.84552670528979,2520.113307669256,6,14
6145.867514885683,137.4449946906201,2914.51407381364,7,14
5949.736573467533,155.49611020222963,3297.287053834077,8,14
5729.876462115454,172.92707053221042,3666.9096749864157,9,14
5487.172881772177,189.66862389276972,4021.9134566569164,10,14
5222.6027642630925,205.654349962272,4360.889959326705,11,14
4937.23011098019,220.82092746820962,4682.496458654957,12,14
4632.201476060476,235.10838766705027,4985.46132050609,13,14
4308.741117053047,248.46035266756718,5268.589054583767,14,14
3968.145837470324,260.8242576357853,5530.765026275411,15,14
3611.7795468360314,272.1515560151522,5770.95980833541,16,14
3241.067564871282,282.3979069940571,5988.233156124266,17,14
2857.4906972990652,291.5233445534512,6181.737592254719,18,14
2462.5791113967007,299.49242752916257,6350.7215886554595,19,14
2057.906039888334,306.27437022568006,6494.532336229717,20,14
1645.081342049526,311.8431532198608,6612.618094442209,21,14
1225.7449509998787,316.17761409341614,6704.53011529686,22,14
801.5602360955027,319.2615179314105,6769.924138253854,23,14
374.2073091101276,321.0836075197196,6808.561454664174,24,14
-54.623697477652634,321.6376332668296,6820.309542259811,25,14
-483.23935228118603,320.9223629640144,6805.142272117829,26,14
-909.9496197094132,318.9415715823594,6763.139692306779,27,14
-1333.0745011438116,315.7040113849472,6694.487394117118,28,14
-1750.9505969976874,311.2233627075114,6599.475468367505,29,14
-2161.9375649946437,305.51816583079045,6478.497060761545,30,14
-2564.4244510030244,298.61173443255825,6332.046536642532,31,14
-2956.8358698228776,290.5320511668085,6160.717266755404,32,14
-3337.638014428609,281.3116459718536,5965.199046776204,33,14
-3705.344473313142,270.98745775822687,5746.275164411141,34,14
-4058.521836746094,259.60068017140304,5504.819128802968,35,14
-4395.795073940571,247.19659216363158,5241.791077815381,36,14
-4715.852664309951,233.8243741438649,4958.233879501676,37,14
-5017.4514671810775,219.53691050509315,4655.268944706981,38,14
-5299.421315504907,204.390579354687,4334.091768310951,39,14
-5560.66932026587,188.44503029586878,3995.967217095241,40,14
-5800.183873430048,171.76295112756316,3642.2245826257877,41,14
-6017.038338388251,154.40982434588975,3274.252417879426,42,14
-6210.394417938604,136.45367434384676,2893.4931766261357,43,14
-6379.505190914469,117.96480621656491,2501.4376748078153,44,14
-6523.717809595463,99.01553708826023,2099.6193933400846,45,14
-6642.475851043212,79.67992088394531,1689.608641910511,46,14
-6735.321316480344,60.03346747434431,1273.0066034609158,47,14
-6801.896273782635,40.15285712661337,851.4392791295254,48,14
-6841.944139083523,20.115651196521302,426.55135349347535,49,14
-6855.3105944,3.95474395580652e-14,8.386014305920835e-13,50,14
-6841.944139083523,-20.11565119652116,-426.55135349347233,51,14
-6801.896273782637,-40.15285712661281,-851.4392791295134,52,14
-6735.321316480344,-60.03346747434418,-1273.006603460913,53,14
-6642.475851043215,-79.67992088394489,-1689.608641910502,54,14
-6523.717809595466,-99.01553708825995,-2099.6193933400787,55,14
-6379.505190914469,-117.96480621656477,-2501.4376748078125,56,14
-6210.394417938606,-136.45367434384653,-2893.4931766261307,57,14
-6017.038338388251,-154.40982434588975,-3274.252417879426,58,14
-5800.183873430053,-171.76295112756281,-3642.2245826257804,59,14
-5560.66932026587,-188.44503029586878,-3995.967217095241,60,14
-5299.421315504907,-204.390579354687,-4334.091768310951,61,14
-5017.4514671810775,-219.53691050509315,-4655.268944706981,62,14
-4715.852664309954,-233.82437414386482,-4958.233879501674,63,14
-4395.7950739405605,-247.19659216363192,-5241.791077815388,64,14
-4058.5218367461034,-259.6006801714027,-5504.819128802961,65,14
-3705.3444733131387,-270.9874577582269,-5746.275164411143,66,14
-3337.6380144286118,-281.31164597185347,-5965.1990467762025,67,14
-2956.835869822875,-290.53205116680857,-6160.717266755406,68,14
-2564.4244510030285,-298.61173443255814,-6332.04653664253,69,14
-2161.9375649946514,-305.5181658307903,-6478.497060761541,70,14
-1750.9505969976947,-311.2233627075113,-6599.475468367502,71,14
-1333.07450114381,-315.7040113849472,-6694.487394117118,72,14
-909.9496197094254,-318.94157158235936,-6763.139692306778,73,14
-483.2393522811982,-320.9223629640143,-6805.142272117828,74,14
-54.62369747765414,-321.6376332668296,-6820.309542259811,75,14
374.20730911012157,-321.08360751971964,-6808.561454664175,76,14
801.5602360954996,-319.2615179314105,-6769.924138253854,77,14
1225.7449509998758,-316.17761409341614,-6704.53011529686,78,14
1645.081342049529,-311.8431532198608,-6612.618094442209,79,14
2057.9060398883307,-306.2743702256801,-6494.532336229718,80,14
2462.5791113966975,-299.4924275291626,-6350.72158865546,81,14
2857.4906972990607,-291.52334455345124,-6181.737592254721,82,14
3241.067564871287,-282.39790699405694,-5988.233156124263,83,14
3611.7795468360305,-272.15155601515227,-5770.959808335411,84,14
3968.145837470315,-260.8242576357857,-5530.76502627542,85,14
4308.741117053045,-248.4603526675672,-5268.589054583768,86,14
4632.201476060469,-235.10838766705055,-4985.461320506096,87,14
4937.230110980178,-220.82092746821021,-4682.4964586549695,88,14
5222.60276426309,-205.65434996227208,-4360.889959326707,89,14
5487.172881772175,-189.66862389276983,-4021.913456656919,90,14
5729.87646211545,-172.9270705322107,-3666.9096749864216,91,14
5949.736573467531,-155.49611020222986,-3297.2870538340817,92,14
6145.867514885681,-137.44499469062038,-2914.5140738136465,93,14
6317.478600705364,-118.8455267052894,-2520.113307669248,94,14
6463.8775483488835,-99.77176758611347,-2115.6552223202634,95,14
6584.473451788012,-80.29973456995543,-1702.7517593815037,96,14
6678.779324953978,-60.507088971084976,-1283.0497230449976,97,14
6746.414201571984,-40.47281669801032,-858.2240054557683,98,14
6787.104780194424,-20.276902577838452,-429.97068077657207,99,14
6800.686605599999,0.0,0.0,0,15
6787.104780194424,20.27690257783847,429.9706807765725,1,15
6746.414201571984,40.472816698010156,858.224005455765,2,15
6678.779324953981,60.50708897108449,1283.0497230449873,3,15
6584.473451788016,80.299734569955,1702.7517593814948,4,15
6463.877548348887,99.77176758611303,2115.655222320254,5,15
6317.478600705362,118.84552670528979,2520.113307669256,6,15
6145.867514885683,137.4449946906201,2914.51407381364,7,15
5949.736573467533,155.49611020222963,3297.287053834077,8,15
5729.876462115454,172.92707053221042,3666.9096749864157,9,15
5487.172881772177,189.66862389276972,4021.9134566569164,10,15
5222.6027642630925,205.654349962272,4360.889959326705,11,15
4937.23011098019,220.82092746820962,4682.496458654957,12,15
4632.201476060476,235.10838766705027,4985.46132050609,13,15
4308.741117053047,248.46035266756718,5268.589054583767,14,15
3968.145837470324,260.8242576357853,5530.765026275411,15,15
3611.7795468360314,272.1515560151522,5770.95980833541,16,15
3241.067564871282,282.3979069940571,5988.233156124266,17,15
2857.4906972990652,291.5233445534512,6181.737592254719,18,15
2462.5791113967007,299.49242752916257,6350.7215886554595,19,15
2057.906039888334,306.27437022568006,6494.532336229717,20,15
1645.081342049526,311.8431532198608,6612.618094442209,21,15
1225.7449509998787,316.17761409341614,6704.53011529686,22,15
801.5602360955027,319.2615179314105,6769.924138253854,23,15
374.2073091101276,321.0836075197196,6808.561454664174,24,15
-54.623697477652634,321.6376332668296,6820.309542259811,25,15
-483.23935228118603,320.9223629640144,6805.142272117829,26,15
-909.9496197094132,318.9415715823594,6763.139692306779,27,15
-1333.0745011438116,315.7040113849472,6694.487394117118,28,15
-1750.9505969976874,311.2233627075114,6599.475468367505,29,15
-2161.9375649946437,305.51816583079045,6478.497060761545,30,15
-2564.4244510030244,298.61173443255825,6332.046536642532,31,15
-2956.8358698228776,290.5320511668085,6160.717266755404,32,15
-3337.638014428609,281.3116459718536,5965.199046776204,33,15
-3705.344473313142,270.98745775822687,5746.275164411141,34,15
-4058.521836746094,259.60068017140304,5504.819128802968,35,15
-4395.795073940571,247.19659216363158,5241.791077815381,36,15
-4715.852664309951,233.8243741438649,4958.233879501676,37,15
-5017.4514671810775,219.53691050509315,4655.268944706981,38,15
-5299.421315504907,204.390579354687,4334.091768310951,39,15
-5560.66932026587,188.44503029586878,3995.967217095241,40,15
-5800.183873430048,171.76295112756316,3642.2245826257877,41,15
-6017.038338388251,154.40982434588975,3274.252417879426,42,15
-6210.394417938604,136.45367434384676,2893.4931766261357,43,15
-6379.505190914469,117.96480621656491,2501.4376748078153,44,15
-6523.717809595463,99.01553708826023,2099.6193933400846,45,15
-6642.475851043212,79.67992088394531,1689.608641910511,46,15
-6735.321316480344,60.03346747434431,1273.0066034609158,47,15
-6801.896273782635,40.15285712661337,851.4392791295254,48,15
-6841.944139083523,20.115651196521302,426.55135349347535,49,15
-6855.3105944,3.95474395580652e-14,8.386014305920835e-13,50,15
-6841.944139083523,-20.11565119652116,-426.55135349347233,51,15
-6801.896273782637,-40.15285712661281,-851.4392791295134,52,15
-6735.321316480344,-60.03346747434418,-1273.006603460913,53,15
-6642.475851043215,-79.67992088394489,-1689.608641910502,54,15
-6523.717809595466,-99.01553708825995,-2099.6193933400787,55,15
-6379.505190914469,-117.96480621656477,-2501.4376748078125,56,15
-6210.394417938606,-136.45367434384653,-2893.4931766261307,57,15
-6017.038338388251,-154.40982434588975,-3274.252417879426,58,15
-5800.183873430053,-171.76295112756281,-3642.2245826257804,59,15
-5560.66932026587,-188.44503029586878,-3995.967217095241,60,15
-5299.421315504907,-204.390579354687,-4334.091768310951,61,15
-5017.4514671810775,-219.53691050509315,-4655.268944706981,62,15
-4715.852664309954,-233.82437414386482,-4958.233879501674,63,15
-4395.7950739405605,-247.19659216363192,-5241.791077815388,64,15
-4058.5218367461034,-259.6006801714027,-5504.819128802961,65,15
-3705.3444733131387,-270.9874577582269,-5746.275164411143,66,15
-3337.6380144286118,-281.31164597185347,-5965.1990467762025,67,15
-2956.835869822875,-290.53205116680857,-6160.717266755406,68,15
-2564.4244510030285,-298.61173443255814,-6332.04653664253,69,15
-2161.9375649946514,-305.5181658307903,-6478.497060761541,70,15
-1750.9505969976947,-311.2233627075113,-6599.475468367502,71,15
-1333.07450114381,-315.7040113849472,-6694.487394117118,72,15
-909.9496197094254,-318.94157158235936,-6763.139692306778,73,15
-483.2393522811982,-320.9223629640143,-6805.142272117828,74,15
-54.62369747765414,-321.6376332668296,-6820.309542259811,75,15
374.20730911012157,-321.08360751971964,-6808.561454664175,76,15
801.5602360954996,-319.2615179314105,-6769.924138253854,77,15
1225.7449509998758,-316.17761409341614,-6704.53011529686,78,15
1645.081342049529,-311.8431532198608,-6612.618094442209,79,15
2057.9060398883307,-306.2743702256801,-6494.532336229718,80,15
2462.5791113966975,-299.4924275291626,-6350.72158865546,81,15
2857.4906972990607,-291.52334455345124,-6181.737592254721,82,15
3241.067564871287,-282.39790699405694,-5988.233156124263,83,15
3611.7795468360305,-272.15155601515227,-5770.959808335411,84,15
3968.145837470315,-260.8242576357857,-5530.76502627542,85,15
4308.741117053045,-248.4603526675672,-5268.589054583768,86,15
4632.201476060469,-235.10838766705055,-4985.461320506096,87,15
4937.230110980178,-220.82092746821021,-4682.4964586549695,88,15
5222.60276426309,-205.65434996227208,-4360.889959326707,89,15
5487.172881772175,-189.66862389276983,-4021.913456656919,90,15
5729.87646211545,-172.9270705322107,-3666.9096749864216,91,15
5949.736573467531,-155.49611020222986,-3297.2870538340817,92,15
6145.867514885681,-137.44499469062038,-2914.5140738136465,93,15
6317.478600705364,-118.8455267052894,-2520.113307669248,94,15
6463.8775483488835,-99.77176758611347,-2115.6552223202634,95,15
6584.473451788012,-80.29973456995543,-1702.7517593815037,96,15
6678.779324953978,-60.507088971084976,-1283.0497230449976,97,15
6746.414201571984,-40.47281669801032,-858.2240054557683,98,15
6787.104780194424,-20.276902577838452,-429.97068077657207,99,15
